,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,dominant_topic
9330,0.0,0.06,0.22,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,0.24,0.14,0.0,0.0,0.0,0.23,14
9331,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.85,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,7
9332,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.2,0.0,0.0,0.0,0.47,0.16,0.0,0.0,0.03,15
9333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.01,0.35,0.1,9
9334,0.0,0.14,0.02,0.01,0.0,0.0,0.0,0.0,0.09,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.01,0.0,17
9335,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.91,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,11
9336,0.0,0.0,0.0,0.23,0.0,0.15,0.0,0.0,0.0,0.22,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.29,0.07,0.0,17
9337,0.03,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.04,0.0,0.15,0.0,0.2,0.26,0.0,0.0,0.02,6
9338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.3,0.18,0.0,0.0,0.02,15
9339,0.21,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,5
9340,0.0,0.24,0.0,0.01,0.0,0.04,0.0,0.0,0.4,0.17,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,8
9341,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,7
9342,0.0,0.0,0.0,0.02,0.0,0.0,0.05,0.12,0.0,0.0,0.42,0.22,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,10
9343,0.0,0.17,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.4,0.38,0.0,17
9344,0.06,0.0,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.2,0.01,0.0,0.0,0.0,0.49,0.05,0.0,0.0,0.02,15
9345,0.09,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.19,0.0,0.34,0.0,0.0,0.04,0.0,0.09,0.0,0.01,0.22,0.0,10
9346,0.0,0.0,0.0,0.45,0.0,0.05,0.02,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.01,0.0,3
9347,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.23,0.0,0.01,0.0,0.0,0.13,0.0,0.0,0.0,0.05,0.58,0.0,18
9348,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.01,0.03,0.0,0.0,0.03,7
9349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.06,17
9350,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,15
9351,0.03,0.0,0.0,0.14,0.04,0.0,0.0,0.34,0.01,0.03,0.0,0.0,0.05,0.07,0.0,0.12,0.02,0.0,0.06,0.08,7
9352,0.0,0.11,0.0,0.0,0.0,0.34,0.0,0.0,0.05,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.25,0.0,5
9353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.22,0.0,0.0,0.01,0.0,0.59,0.0,0.0,0.05,16
9354,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.81,0.0,0.0,17
9355,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.27,8
9356,0.12,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.03,0.0,0.51,0.28,0.0,0.0,0.0,15
9357,0.0,0.0,0.11,0.23,0.0,0.16,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.14,3
9358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.04,7
9359,0.0,0.1,0.1,0.0,0.0,0.05,0.0,0.0,0.12,0.47,0.0,0.01,0.09,0.01,0.04,0.0,0.0,0.0,0.0,0.0,9
9360,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.01,0.37,0.32,0.01,0.0,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.05,8
9361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.02,0.0,0.18,0.0,0.0,0.0,0.0,0.1,8
9362,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.04,13
9363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.09,0.44,0.0,0.14,0.06,0.0,0.01,0.02,13
9364,0.0,0.0,0.25,0.0,0.0,0.01,0.0,0.59,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,7
9365,0.0,0.0,0.15,0.02,0.0,0.02,0.04,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.05,7
9366,0.0,0.03,0.0,0.03,0.0,0.36,0.02,0.0,0.08,0.0,0.12,0.0,0.0,0.01,0.0,0.0,0.11,0.09,0.0,0.15,5
9367,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9368,0.0,0.04,0.03,0.04,0.0,0.0,0.0,0.0,0.14,0.25,0.01,0.0,0.37,0.0,0.12,0.0,0.0,0.0,0.0,0.0,12
9369,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.33,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9370,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,16
9371,0.02,0.1,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.0,0.69,0.07,0.0,0.0,0.0,0.0,0.0,0.0,12
9372,0.0,0.09,0.53,0.0,0.0,0.0,0.32,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
9373,0.52,0.0,0.13,0.0,0.0,0.0,0.06,0.07,0.07,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0
9374,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.02,0.35,0.0,0.23,0.0,0.0,0.0,0.0,13
9375,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.27,0.0,0.01,0.0,0.03,0.0,0.02,0.12,0.53,0.0,18
9376,0.0,0.09,0.0,0.02,0.0,0.36,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.4,0.0,0.0,17
9377,0.18,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.58,0.0,0.05,0.0,0.01,0.0,0.0,13
9378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.78,0.01,0.0,17
9379,0.0,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.43,0.0,0.0,0.0,0.01,0.07,0.25,0.0,0.0,0.0,0.0,0.16,8
9380,0.59,0.0,0.08,0.0,0.0,0.0,0.11,0.03,0.01,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0
9381,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.03,0.0,0.02,0.32,0.0,0.01,0.0,0.0,0.27,14
9382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.11,0.33,17
9383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.54,0.0,18
9384,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,7
9385,0.0,0.0,0.43,0.09,0.0,0.01,0.14,0.22,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.1,2
9386,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.33,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.12,0.08,8
9387,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.06,0.11,0.21,0.0,0.2,0.01,0.0,0.27,0.02,18
9388,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.07,0.01,0.0,0.0,11
9389,0.38,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.07,0.0,0.01,0.0,0.29,0.12,0.0,0.0,0.0,0
9390,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.06,0.0,0.0,0.18,0.07,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,3
9391,0.0,0.0,0.12,0.76,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,3
9392,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.01,0.24,0.05,0.13,0.0,0.0,0.2,0.2,0.09,12
9393,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.01,0.15,0.0,0.0,0.02,0.0,0.0,0.0,0.19,0.2,0.08,8
9394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,16
9395,0.0,0.0,0.0,0.0,0.0,0.11,0.14,0.05,0.17,0.17,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.27,0.0,0.06,17
9396,0.0,0.0,0.1,0.72,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.12,3
9397,0.01,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.71,0.0,0.02,0.0,0.0,0.0,0.1,0.02,12
9398,0.06,0.14,0.0,0.07,0.0,0.0,0.0,0.14,0.17,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.14,9
9399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.04,16
9400,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.04,0.0,0.0,0.09,0.03,0.0,0.13,0.07,1
9401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.31,0.0,0.1,0.0,0.07,0.0,0.45,0.02,18
9402,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.03,0.0,0.28,0.11,0.39,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.12,11
9403,0.0,0.0,0.12,0.33,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.02,0.0,0.0,0.0,0.0,7
9404,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0
9405,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.2,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.3,3
9406,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.19,8
9407,0.08,0.0,0.25,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.0,0.0,0.0,0.0,7
9408,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.12,0.0,0.0,0.03,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9409,0.0,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.02,0.17,0.06,0.0,8
9410,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.01,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
9411,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.0,0.0,0.12,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
9412,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.37,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,16
9413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.25,8
9414,0.0,0.39,0.0,0.05,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.0,0.0,0.0,0.0,0.04,0.33,0.0,1
9415,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.36,0.0,0.15,0.0,0.1,0.04,0.0,13
9416,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,11
9417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.01,0.05,0.01,0.51,0.0,0.03,0.25,0.0,0.09,14
9418,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.37,0.12,0.42,19
9419,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.04,0.41,0.51,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
9420,0.0,0.06,0.3,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2
9421,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.04,0.0,0.22,0.0,0.01,0.41,0.0,18
9422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.63,0.0,0.0,0.0,0.0,0.22,0.0,13
9423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.35,0.0,0.05,0.56,0.0,0.0,17
9424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.33,0.0,0.15,0.0,0.0,0.0,0.0,0.06,0.0,0.07,0.37,0.0,18
9425,0.03,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.03,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,9
9426,0.0,0.0,0.18,0.04,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.1,7
9427,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.07,0.02,0.0,0.0,0.0,0.04,0.0,0.41,0.0,0.36,17
9428,0.0,0.14,0.0,0.0,0.0,0.0,0.14,0.0,0.09,0.48,0.02,0.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0,0.0,9
9429,0.0,0.06,0.0,0.01,0.06,0.23,0.02,0.0,0.0,0.0,0.05,0.0,0.08,0.06,0.0,0.0,0.02,0.41,0.0,0.0,17
9430,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.21,0.02,0.0,0.0,0.0,0.08,0.0,0.01,0.41,0.04,0.0,17
9431,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.0,0.06,0.03,0.0,0.12,0.0,0.0,0.0,0.44,0.05,18
9432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.32,0.0,0.32,0.0,0.01,0.0,0.15,0.2,12
9433,0.67,0.0,0.02,0.0,0.0,0.07,0.03,0.0,0.0,0.09,0.0,0.07,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0
9434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.0,10
9435,0.0,0.0,0.17,0.05,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.34,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.08,11
9436,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.75,0.04,0.0,0.0,0.0,0.0,0.11,0.01,0.07,0.0,10
9437,0.15,0.11,0.05,0.12,0.04,0.14,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.28,19
9438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.31,0.01,8
9439,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.06,0.0,0.0,0.56,0.0,0.31,17
9440,0.04,0.0,0.0,0.82,0.01,0.03,0.0,0.08,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
9441,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,16
9442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.07,0.0,17
9443,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.02,0.55,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,8
9444,0.34,0.03,0.21,0.0,0.0,0.0,0.0,0.09,0.16,0.0,0.0,0.0,0.0,0.08,0.09,0.0,0.0,0.0,0.0,0.0,0
9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.11,8
9446,0.0,0.0,0.5,0.02,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
9447,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,7
9448,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.46,0.0,0.0,0.01,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
9449,0.0,0.14,0.01,0.0,0.0,0.0,0.0,0.0,0.44,0.16,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.23,0.0,8
9450,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,16
9451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.81,0.01,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10
9452,0.0,0.02,0.0,0.0,0.01,0.03,0.0,0.0,0.5,0.08,0.04,0.08,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.12,8
9453,0.0,0.38,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.08,0.0,12
9454,0.0,0.11,0.09,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.5,0.12,0.0,0.0,0.0,0.0,0.0,0.0,12
9455,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.03,0.0,10
9456,0.09,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.31,0.17,0.0,0.0,0.16,0.1,0.0,0.0,0.0,0.0,0.02,0.0,8
9457,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.05,0.0,0.0,0.45,0.0,0.15,0.0,0.0,0.0,0.0,13
9458,0.0,0.0,0.08,0.67,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.17,3
9459,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.42,0.0,0.0,0.02,0.0,0.45,19
9460,0.13,0.0,0.0,0.04,0.0,0.54,0.02,0.0,0.0,0.03,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,5
9461,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.53,0.0,0.0,0.0,0.03,0.13,0.0,0.0,0.01,11
9462,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.85,0.0,18
9463,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.82,0.07,0.09,17
9464,0.21,0.0,0.01,0.0,0.0,0.16,0.07,0.0,0.05,0.0,0.0,0.02,0.0,0.0,0.16,0.08,0.12,0.12,0.0,0.0,0
9465,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.05,0.85,0.05,18
9466,0.0,0.0,0.0,0.39,0.0,0.02,0.0,0.0,0.0,0.27,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,3
9467,0.12,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.31,0.0,0.28,0.0,0.0,0.0,0.0,0.05,0.01,0.14,0.03,0.06,8
9468,0.0,0.25,0.0,0.01,0.0,0.02,0.0,0.0,0.04,0.22,0.04,0.0,0.0,0.05,0.01,0.0,0.0,0.35,0.02,0.0,17
9469,0.08,0.21,0.0,0.0,0.0,0.07,0.0,0.0,0.2,0.0,0.0,0.0,0.08,0.0,0.22,0.0,0.0,0.12,0.0,0.01,14
9470,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.02,11
9471,0.0,0.16,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.07,0.0,17
9472,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.06,0.0,0.0,0.0,0.07,0.0,0.09,0.0,1
9473,0.0,0.06,0.02,0.01,0.0,0.07,0.0,0.0,0.06,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,17
9474,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7
9475,0.0,0.0,0.03,0.18,0.0,0.02,0.01,0.0,0.22,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.07,0.12,17
9476,0.0,0.12,0.03,0.0,0.0,0.0,0.0,0.0,0.12,0.17,0.1,0.0,0.33,0.0,0.1,0.0,0.02,0.0,0.0,0.0,12
9477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.41,0.19,0.14,0.24,16
9478,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.14,0.46,0.0,0.0,0.0,0.08,15
9479,0.04,0.0,0.0,0.1,0.0,0.43,0.02,0.0,0.16,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.17,0.0,0.0,5
9480,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.09,0.26,0.0,0.36,0.0,0.0,0.0,0.14,15
9481,0.0,0.0,0.44,0.0,0.0,0.0,0.43,0.04,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2
9482,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.26,0.05,0.0,0.0,0.0,0.1,0.0,0.03,8
9483,0.0,0.36,0.05,0.0,0.0,0.0,0.3,0.0,0.03,0.0,0.06,0.0,0.03,0.0,0.16,0.0,0.01,0.0,0.0,0.0,1
9484,0.01,0.0,0.0,0.0,0.0,0.07,0.27,0.0,0.51,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
9485,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,11
9486,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.17,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.03,9
9487,0.0,0.39,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.16,0.01,0.0,0.0,0.0,0.03,0.34,0.0,1
9488,0.46,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.05,0.01,0.16,0.1,0.0,0.0,0.0,0
9489,0.0,0.59,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.05,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.19,0.09,0.0,1
9490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,16
9491,0.0,0.22,0.05,0.24,0.0,0.18,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.0,0.0,3
9492,0.0,0.17,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,10
